Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Region,Product_ID,Product_Category,Product_Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Unit_Price,Revenue
ORD007829,2022-11-23 04:00:00,2022-11-24 04:00:00,CUST0045,Customer_1758,Home Office,East,PROD0169,Clothing,Shirts,Product_37,24.971570926287782,1,0.0,12.309907667343392,5.597591001342588,High,24.971570926287782,24.971570926287782
ORD007830,2022-11-23 05:00:00,2022-11-24 05:00:00,CUST1811,Customer_478,Home Office,West,PROD0293,Furniture,Shirts,Product_3,148.6609386578874,7,0.1,-34.00673401499865,5.408168490348895,Medium,21.237276951126773,148.6609386578874
ORD007831,2022-11-23 06:00:00,2022-11-24 06:00:00,CUST0471,Customer_1393,Home Office,East,PROD0324,Electronics,Phones,Product_270,30.17306356011414,5,0.2,35.939100376111284,4.395040561023356,Low,6.034612712022828,30.17306356011414
ORD007832,2022-11-23 07:00:00,2022-11-24 07:00:00,CUST0034,Customer_1703,Corporate,South,PROD0106,Clothing,Phones,Product_487,114.14231148242628,4,0.25,90.81257675094274,7.857336594579434,Critical,28.53557787060657,114.14231148242628
ORD007833,2022-11-23 08:00:00,2022-11-24 08:00:00,CUST0653,Customer_1965,Corporate,East,PROD0176,Electronics,Accessories,Product_135,203.3337838292664,5,0.1,17.018104406836294,5.050984322237585,High,40.66675676585328,203.3337838292664
ORD007834,2022-11-23 09:00:00,2022-11-24 09:00:00,CUST1451,Customer_160,Consumer,East,PROD0427,Office Supplies,Chairs,Product_401,137.06096430188265,3,0.15,28.0653640184127,4.661457084240769,Medium,45.68698810062755,137.06096430188265
ORD007835,2022-11-23 10:00:00,2022-11-24 10:00:00,CUST0830,Customer_961,Corporate,West,PROD0349,Electronics,Shirts,Product_454,130.56127637014544,1,0.0,17.7137205718686,7.6520278318109245,Medium,130.56127637014544,130.56127637014544
ORD007836,2022-11-23 11:00:00,2022-11-24 11:00:00,CUST1910,Customer_1190,Corporate,Central,PROD0041,Office Supplies,Tables,Product_495,65.20502201767421,9,0.0,47.630306294784596,5.117816902230952,Medium,7.245002446408246,65.20502201767421
ORD007837,2022-11-23 12:00:00,2022-11-24 12:00:00,CUST0221,Customer_205,Home Office,Central,PROD0312,Furniture,Paper,Product_83,193.25546540091756,5,0.15,49.036209403064994,2.4507529592554436,High,38.651093080183514,193.25546540091756
ORD007838,2022-11-23 13:00:00,2022-11-24 13:00:00,CUST1892,Customer_1291,Home Office,East,PROD0325,Clothing,Chairs,Product_207,76.06721107929086,6,0.15,-20.55509644983299,10.586167118859032,Medium,12.677868513215143,76.06721107929086
ORD007839,2022-11-23 14:00:00,2022-11-24 14:00:00,CUST0534,Customer_1162,Home Office,South,PROD0249,Clothing,Chairs,Product_167,28.805558111741195,8,0.15,-9.896955440652697,5.5363340171182855,Medium,3.6006947639676494,28.805558111741195
ORD007840,2022-11-23 15:00:00,2022-11-24 15:00:00,CUST0692,Customer_1392,Home Office,South,PROD0267,Furniture,Chairs,Product_133,53.47428521419604,6,0.15,-4.377155655267595,3.575445629110504,High,8.912380869032672,53.47428521419604
ORD007841,2022-11-23 16:00:00,2022-11-24 16:00:00,CUST1972,Customer_1467,Home Office,West,PROD0222,Electronics,Phones,Product_79,70.22450661236343,3,0.1,23.34030341236573,11.560428618924263,Medium,23.408168870787808,70.22450661236343
ORD007842,2022-11-23 17:00:00,2022-11-24 17:00:00,CUST1391,Customer_858,Consumer,Central,PROD0393,Office Supplies,Binders,Product_308,235.68635565002802,8,0.2,49.11146186218507,2.964043654245004,Medium,29.460794456253502,235.68635565002802
ORD007843,2022-11-23 18:00:00,2022-11-24 18:00:00,CUST0932,Customer_760,Home Office,West,PROD0113,Furniture,Binders,Product_109,54.63678550347085,2,0.0,-53.76798700280331,2.655712992610435,Medium,27.318392751735423,54.63678550347085
ORD007844,2022-11-23 19:00:00,2022-11-24 19:00:00,CUST0841,Customer_1591,Corporate,East,PROD0284,Clothing,Appliances,Product_26,199.20842029758333,7,0.2,33.34842066540003,3.4244618093442387,Medium,28.45834575679762,199.20842029758333
ORD007845,2022-11-23 20:00:00,2022-11-24 20:00:00,CUST1767,Customer_1940,Consumer,West,PROD0278,Electronics,Binders,Product_167,84.3471983144113,6,0.0,66.60945215634956,7.803387041559174,Medium,14.057866385735217,84.3471983144113
ORD007846,2022-11-23 21:00:00,2022-11-24 21:00:00,CUST1011,Customer_721,Consumer,East,PROD0203,Electronics,Phones,Product_173,86.03431700772234,2,0.2,9.69924804558755,5.611198369865093,Low,43.01715850386117,86.03431700772234
ORD007847,2022-11-23 22:00:00,2022-11-24 22:00:00,CUST1939,Customer_1041,Corporate,South,PROD0341,Office Supplies,Binders,Product_333,157.34741260418195,4,0.0,17.599955618135183,2.929117991067234,Critical,39.33685315104549,157.34741260418195
ORD007848,2022-11-23 23:00:00,2022-11-24 23:00:00,CUST1574,Customer_68,Consumer,East,PROD0262,Office Supplies,Tables,Product_31,253.48825158849237,3,0.15,49.47758433117865,11.573855115999132,Medium,84.49608386283079,253.48825158849237
ORD007849,2022-11-24 00:00:00,2022-11-25 00:00:00,CUST0582,Customer_133,Consumer,Central,PROD0282,Furniture,Paper,Product_461,82.04856781596291,1,0.0,42.93789880240205,8.468751487707408,Medium,82.04856781596291,82.04856781596291
ORD007850,2022-11-24 01:00:00,2022-11-25 01:00:00,CUST1140,Customer_1724,Corporate,East,PROD0144,Electronics,Appliances,Product_151,71.23100079619569,3,0.0,9.577603473215209,9.611288412713654,Low,23.743666932065228,71.23100079619569
ORD007851,2022-11-24 02:00:00,2022-11-25 02:00:00,CUST0239,Customer_919,Home Office,Central,PROD0243,Furniture,Chairs,Product_40,31.536663265018927,7,0.0,32.22996866556442,5.535131132762847,Critical,4.505237609288418,31.536663265018927
ORD007852,2022-11-24 03:00:00,2022-11-25 03:00:00,CUST1359,Customer_430,Home Office,East,PROD0270,Furniture,Shirts,Product_288,140.29162264412213,6,0.1,-74.69795259436685,3.403684551970077,Critical,23.38193710735369,140.29162264412213
ORD007853,2022-11-24 04:00:00,2022-11-25 04:00:00,CUST0441,Customer_308,Consumer,Central,PROD0035,Electronics,Appliances,Product_357,106.2705321826039,3,0.1,31.597145756544133,4.805709358564768,Critical,35.423510727534634,106.2705321826039
ORD007854,2022-11-24 05:00:00,2022-11-25 05:00:00,CUST0148,Customer_650,Consumer,East,PROD0298,Clothing,Binders,Product_260,41.971766630085476,2,0.0,20.553350526669604,11.739952761139941,Medium,20.985883315042738,41.971766630085476
ORD007855,2022-11-24 06:00:00,2022-11-25 06:00:00,CUST1033,Customer_1198,Consumer,South,PROD0053,Electronics,Appliances,Product_81,62.1186700522554,6,0.1,68.39928467413668,6.217214112764053,Medium,10.353111675375901,62.1186700522554
ORD007856,2022-11-24 07:00:00,2022-11-25 07:00:00,CUST1312,Customer_412,Consumer,South,PROD0356,Furniture,Appliances,Product_340,62.869174764739505,7,0.0,69.32925438387335,10.65427613448542,High,8.981310680677073,62.869174764739505
ORD007857,2022-11-24 08:00:00,2022-11-25 08:00:00,CUST0388,Customer_97,Consumer,Central,PROD0150,Office Supplies,Phones,Product_174,71.61934610121044,2,0.2,14.955271107186004,4.375358806457154,Low,35.80967305060522,71.61934610121044
ORD007858,2022-11-24 09:00:00,2022-11-25 09:00:00,CUST1074,Customer_1707,Home Office,East,PROD0437,Electronics,Accessories,Product_75,79.40110552860722,7,0.1,60.381154119280886,3.7490298124579815,Medium,11.343015075515316,79.40110552860722
ORD007859,2022-11-24 10:00:00,2022-11-25 10:00:00,CUST1874,Customer_1178,Corporate,East,PROD0450,Clothing,Phones,Product_42,68.0731609330393,3,0.0,-2.5233695692055758,7.619907648399755,Medium,22.691053644346436,68.0731609330393
ORD007860,2022-11-24 11:00:00,2022-11-25 11:00:00,CUST1541,Customer_1719,Consumer,South,PROD0013,Office Supplies,Chairs,Product_97,40.82605428920692,6,0.1,20.297726604572972,2.078650032678917,Medium,6.804342381534487,40.82605428920692
ORD007861,2022-11-24 12:00:00,2022-11-25 12:00:00,CUST0916,Customer_1266,Consumer,East,PROD0267,Electronics,Chairs,Product_167,64.1338921401902,5,0.2,58.477498815465644,8.274645900989299,High,12.82677842803804,64.1338921401902
ORD007862,2022-11-24 13:00:00,2022-11-25 13:00:00,CUST1879,Customer_1328,Corporate,East,PROD0396,Clothing,Phones,Product_198,376.834583317396,1,0.1,26.589244275474115,3.032418173548833,Medium,376.834583317396,376.834583317396
ORD007863,2022-11-24 14:00:00,2022-11-25 14:00:00,CUST0638,Customer_1309,Corporate,West,PROD0097,Furniture,Shirts,Product_103,86.84608902282417,9,0.1,39.86018851825838,7.894062422047169,Low,9.649565446980464,86.84608902282417
ORD007864,2022-11-24 15:00:00,2022-11-25 15:00:00,CUST1611,Customer_1051,Consumer,East,PROD0086,Office Supplies,Accessories,Product_440,199.3658204422953,4,0.0,20.39929158254902,3.8596469443104495,Low,49.841455110573825,199.3658204422953
ORD007865,2022-11-24 16:00:00,2022-11-25 16:00:00,CUST1701,Customer_1426,Home Office,East,PROD0309,Clothing,Accessories,Product_47,212.7757807373984,5,0.0,0.7613253066477599,6.218091104163434,Low,42.55515614747968,212.7757807373984
ORD007866,2022-11-24 17:00:00,2022-11-25 17:00:00,CUST0278,Customer_1384,Consumer,Central,PROD0265,Clothing,Appliances,Product_166,90.27648421292585,3,0.1,13.902582485897268,6.183091358326333,Low,30.092161404308616,90.27648421292585
ORD007867,2022-11-24 18:00:00,2022-11-25 18:00:00,CUST1978,Customer_1084,Consumer,West,PROD0492,Furniture,Chairs,Product_18,79.60244252725309,7,0.15,4.408526949624697,2.0139404431268897,Low,11.371777503893298,79.60244252725309
ORD007868,2022-11-24 19:00:00,2022-11-25 19:00:00,CUST1860,Customer_202,Consumer,East,PROD0071,Electronics,Appliances,Product_2,233.02176973620396,4,0.0,5.2439765487218075,9.128016309079378,High,58.25544243405099,233.02176973620396
ORD007869,2022-11-24 20:00:00,2022-11-25 20:00:00,CUST0989,Customer_762,Corporate,West,PROD0017,Electronics,Phones,Product_105,86.85918865169022,4,0.0,60.10086077933825,11.377569882772134,High,21.714797162922554,86.85918865169022
ORD007870,2022-11-24 21:00:00,2022-11-25 21:00:00,CUST1324,Customer_874,Consumer,West,PROD0189,Office Supplies,Shirts,Product_102,38.59941508772094,9,0.15,-4.738291823749242,5.929146432040266,Medium,4.28882389863566,38.59941508772094
ORD007871,2022-11-24 22:00:00,2022-11-25 22:00:00,CUST1826,Customer_581,Consumer,Central,PROD0010,Clothing,Paper,Product_182,88.18559117640311,3,0.2,-17.315015801173683,2.915776335502618,High,29.395197058801035,88.18559117640311
ORD007872,2022-11-24 23:00:00,2022-11-25 23:00:00,CUST0589,Customer_1994,Consumer,East,PROD0166,Electronics,Shirts,Product_209,197.10719554301375,5,0.0,77.61037662851997,5.680184308114328,Critical,39.42143910860275,197.10719554301375
ORD007873,2022-11-25 00:00:00,2022-11-26 00:00:00,CUST1834,Customer_370,Corporate,Central,PROD0379,Electronics,Paper,Product_344,76.66335613971319,3,0.15,16.506247715623548,5.964498428610669,Medium,25.55445204657106,76.66335613971319
ORD007874,2022-11-25 01:00:00,2022-11-26 01:00:00,CUST0649,Customer_533,Consumer,West,PROD0039,Clothing,Chairs,Product_414,154.48278135838098,2,0.2,56.297766590675586,10.605447784469474,Medium,77.24139067919049,154.48278135838098
ORD007875,2022-11-25 02:00:00,2022-11-26 02:00:00,CUST0618,Customer_1176,Consumer,West,PROD0499,Furniture,Accessories,Product_491,79.50820528692758,6,0.0,64.06443046318216,12.310781541113982,High,13.251367547821262,79.50820528692758
ORD007876,2022-11-25 03:00:00,2022-11-26 03:00:00,CUST1631,Customer_1126,Consumer,East,PROD0366,Electronics,Paper,Product_216,53.50194560776611,8,0.2,25.880411015586258,21.868917853181788,Medium,6.687743200970764,53.50194560776611
ORD007877,2022-11-25 04:00:00,2022-11-26 04:00:00,CUST0135,Customer_899,Consumer,East,PROD0345,Electronics,Phones,Product_260,114.61268236803542,5,0.0,48.307755364950154,5.448836390045291,Low,22.922536473607085,114.61268236803542
ORD007878,2022-11-25 05:00:00,2022-11-26 05:00:00,CUST0580,Customer_607,Corporate,South,PROD0219,Furniture,Appliances,Product_7,60.83605947856433,2,0.25,6.022868921074793,3.738170682974002,Medium,30.418029739282165,60.83605947856433
ORD007879,2022-11-25 06:00:00,2022-11-26 06:00:00,CUST1171,Customer_1470,Consumer,West,PROD0094,Clothing,Tables,Product_207,454.32589782409104,5,0.1,-12.581261076714263,19.578283050935084,High,90.8651795648182,454.32589782409104
ORD007880,2022-11-25 07:00:00,2022-11-26 07:00:00,CUST0490,Customer_873,Consumer,Central,PROD0158,Clothing,Tables,Product_57,116.30325623911165,6,0.15,28.926725580591004,7.964469251312935,High,19.38387603985194,116.30325623911165
ORD007881,2022-11-25 08:00:00,2022-11-26 08:00:00,CUST0478,Customer_1253,Corporate,South,PROD0363,Furniture,Accessories,Product_30,317.5697393852031,1,0.0,80.95647097099594,3.4629516706249643,Critical,317.5697393852031,317.5697393852031
ORD007882,2022-11-25 09:00:00,2022-11-26 09:00:00,CUST1183,Customer_1149,Consumer,Central,PROD0034,Clothing,Binders,Product_251,19.842497470627908,3,0.0,-31.11563946285676,8.171686773954077,High,6.614165823542636,19.842497470627908
ORD007883,2022-11-25 10:00:00,2022-11-26 10:00:00,CUST0384,Customer_770,Consumer,West,PROD0289,Electronics,Tables,Product_221,164.38533559326942,7,0.25,39.98357859878299,3.3744402695823332,Low,23.48361937046706,164.38533559326942
ORD007884,2022-11-25 11:00:00,2022-11-26 11:00:00,CUST0163,Customer_834,Consumer,East,PROD0416,Clothing,Phones,Product_241,67.37751439215339,9,0.25,7.508917097593082,10.305497962086315,Critical,7.486390488017043,67.37751439215339
ORD007885,2022-11-25 12:00:00,2022-11-26 12:00:00,CUST0441,Customer_999,Home Office,South,PROD0490,Electronics,Binders,Product_172,116.02913061886439,8,0.0,-33.291115717163144,6.479980180558194,Low,14.503641327358048,116.02913061886439
ORD007886,2022-11-25 13:00:00,2022-11-26 13:00:00,CUST1877,Customer_1905,Corporate,Central,PROD0012,Clothing,Chairs,Product_493,36.34856171372356,4,0.0,17.902502818673472,9.077827450215718,Medium,9.08714042843089,36.34856171372356
ORD007887,2022-11-25 14:00:00,2022-11-26 14:00:00,CUST1213,Customer_938,Home Office,Central,PROD0233,Furniture,Chairs,Product_245,163.97179933922263,6,0.0,5.469125304345744,14.971928350629419,Low,27.32863322320377,163.97179933922263
ORD007888,2022-11-25 15:00:00,2022-11-26 15:00:00,CUST0415,Customer_236,Home Office,West,PROD0087,Electronics,Phones,Product_205,41.25021512693204,9,0.25,-1.4728389902454309,10.024192798974157,Low,4.583357236325782,41.25021512693204
ORD007889,2022-11-25 16:00:00,2022-11-26 16:00:00,CUST1363,Customer_162,Home Office,South,PROD0093,Clothing,Chairs,Product_488,40.10665492110779,7,0.2,19.558358513542213,7.080818484738253,Medium,5.729522131586827,40.10665492110779
ORD007890,2022-11-25 17:00:00,2022-11-26 17:00:00,CUST1631,Customer_554,Corporate,Central,PROD0107,Electronics,Phones,Product_231,90.8285799595917,2,0.0,19.150693491830648,3.352917212688866,Low,45.41428997979585,90.8285799595917
ORD007891,2022-11-25 18:00:00,2022-11-26 18:00:00,CUST1205,Customer_788,Corporate,East,PROD0193,Clothing,Phones,Product_413,27.26165905732639,6,0.0,-48.0265120560492,14.588294746209423,Low,4.543609842887732,27.26165905732639
ORD007892,2022-11-25 19:00:00,2022-11-26 19:00:00,CUST0288,Customer_1377,Consumer,Central,PROD0468,Electronics,Tables,Product_346,54.04333804705431,8,0.25,73.22415287438025,3.2644508082418984,Low,6.755417255881789,54.04333804705431
ORD007893,2022-11-25 20:00:00,2022-11-26 20:00:00,CUST1858,Customer_1092,Consumer,West,PROD0010,Electronics,Binders,Product_36,120.2967342438874,1,0.0,65.43692156685468,3.117400629627807,Medium,120.2967342438874,120.2967342438874
ORD007894,2022-11-25 21:00:00,2022-11-26 21:00:00,CUST0187,Customer_1197,Corporate,East,PROD0125,Clothing,Tables,Product_99,218.39451262594713,1,0.2,68.14688605494567,11.858672393071851,Low,218.39451262594713,218.39451262594713
ORD007895,2022-11-25 22:00:00,2022-11-26 22:00:00,CUST1908,Customer_1867,Home Office,South,PROD0275,Office Supplies,Accessories,Product_369,105.72667961845384,1,0.0,20.864115366615565,7.333688299255863,Medium,105.72667961845384,105.72667961845384
ORD007896,2022-11-25 23:00:00,2022-11-26 23:00:00,CUST1162,Customer_1661,Consumer,East,PROD0279,Furniture,Tables,Product_432,60.74199838284081,4,0.0,24.466781003713635,5.056269376635367,Low,15.185499595710203,60.74199838284081
ORD007897,2022-11-26 00:00:00,2022-11-27 00:00:00,CUST0130,Customer_1706,Corporate,West,PROD0128,Electronics,Chairs,Product_403,19.268073635926207,2,0.0,56.826935104191556,4.391931710682947,Low,9.634036817963104,19.268073635926207
ORD007898,2022-11-26 01:00:00,2022-11-27 01:00:00,CUST0194,Customer_559,Consumer,West,PROD0341,Office Supplies,Binders,Product_447,72.94309853685792,7,0.15,72.64079290502403,6.391307225826326,High,10.42044264812256,72.94309853685792
ORD007899,2022-11-26 02:00:00,2022-11-27 02:00:00,CUST0316,Customer_261,Consumer,West,PROD0185,Furniture,Tables,Product_258,23.666678612519522,4,0.0,61.03007651140565,6.408068170278268,Critical,5.916669653129881,23.666678612519522
ORD007900,2022-11-26 03:00:00,2022-11-27 03:00:00,CUST1809,Customer_217,Consumer,West,PROD0363,Furniture,Phones,Product_142,42.417690651024316,7,0.0,21.945256183947496,5.154739439033578,Medium,6.059670093003474,42.417690651024316
ORD007901,2022-11-26 04:00:00,2022-11-27 04:00:00,CUST1888,Customer_1841,Corporate,South,PROD0355,Office Supplies,Tables,Product_208,59.13108442219974,2,0.15,27.415635430361597,10.65307137313223,Low,29.56554221109987,59.13108442219974
ORD007902,2022-11-26 05:00:00,2022-11-27 05:00:00,CUST0144,Customer_1148,Consumer,West,PROD0059,Office Supplies,Shirts,Product_113,81.02060682497324,3,0.15,51.10779428550935,9.574828793411939,High,27.006868941657746,81.02060682497324
ORD007903,2022-11-26 06:00:00,2022-11-27 06:00:00,CUST0016,Customer_805,Corporate,East,PROD0496,Clothing,Chairs,Product_100,110.77483524847226,1,0.2,9.215417493866315,2.713766058850984,High,110.77483524847226,110.77483524847226
ORD007904,2022-11-26 07:00:00,2022-11-27 07:00:00,CUST1326,Customer_1186,Home Office,Central,PROD0480,Office Supplies,Accessories,Product_104,82.01142274110066,9,0.1,31.290001010173146,8.290252977121881,Low,9.11238030456674,82.01142274110066
ORD007905,2022-11-26 08:00:00,2022-11-27 08:00:00,CUST0423,Customer_201,Home Office,East,PROD0182,Furniture,Binders,Product_489,196.7874071899681,6,0.0,-15.392426821479805,7.842470432746157,Medium,32.79790119832801,196.7874071899681
ORD007906,2022-11-26 09:00:00,2022-11-27 09:00:00,CUST0245,Customer_1478,Consumer,East,PROD0074,Furniture,Paper,Product_479,54.122663762315284,7,0.0,-28.346068559875,9.18935785749899,Medium,7.731809108902183,54.122663762315284
ORD007907,2022-11-26 10:00:00,2022-11-27 10:00:00,CUST0927,Customer_402,Home Office,East,PROD0002,Furniture,Binders,Product_240,123.21006668868054,4,0.15,6.1402410928377185,7.8063000263678965,Critical,30.802516672170135,123.21006668868054
ORD007908,2022-11-26 11:00:00,2022-11-27 11:00:00,CUST1131,Customer_1486,Consumer,East,PROD0243,Electronics,Phones,Product_368,104.25612910098377,4,0.2,7.490253477297109,9.637820819392775,High,26.064032275245943,104.25612910098377
ORD007909,2022-11-26 12:00:00,2022-11-27 12:00:00,CUST1112,Customer_275,Consumer,West,PROD0228,Furniture,Chairs,Product_241,184.2604380651705,8,0.2,7.2380266766743695,4.122923524518736,Low,23.03255475814631,184.2604380651705
ORD007910,2022-11-26 13:00:00,2022-11-27 13:00:00,CUST0129,Customer_206,Corporate,West,PROD0048,Clothing,Chairs,Product_291,226.16057024020137,1,0.0,20.436853050726928,5.212912336411348,Medium,226.16057024020137,226.16057024020137
ORD007911,2022-11-26 14:00:00,2022-11-27 14:00:00,CUST0907,Customer_1064,Consumer,East,PROD0006,Clothing,Appliances,Product_470,27.317630834407908,7,0.15,36.8539213656593,8.299239877770594,Medium,3.902518690629701,27.317630834407908
ORD007912,2022-11-26 15:00:00,2022-11-27 15:00:00,CUST0887,Customer_1297,Consumer,Central,PROD0043,Office Supplies,Paper,Product_149,39.65124381483686,4,0.0,17.809046444468393,7.347714350560757,Medium,9.912810953709215,39.65124381483686
ORD007913,2022-11-26 16:00:00,2022-11-27 16:00:00,CUST0341,Customer_1724,Consumer,East,PROD0145,Office Supplies,Accessories,Product_220,257.49770336491287,4,0.15,34.9529913581918,6.3134867558408985,High,64.37442584122822,257.49770336491287
ORD007914,2022-11-26 17:00:00,2022-11-27 17:00:00,CUST0004,Customer_867,Corporate,South,PROD0127,Furniture,Shirts,Product_401,16.787520371531897,8,0.0,23.378478787484784,4.4954822726271555,High,2.098440046441487,16.787520371531897
ORD007915,2022-11-26 18:00:00,2022-11-27 18:00:00,CUST1351,Customer_93,Consumer,Central,PROD0335,Office Supplies,Phones,Product_498,163.24459275604764,6,0.2,39.43146161540735,4.864877244589154,Critical,27.20743212600794,163.24459275604764
ORD007916,2022-11-26 19:00:00,2022-11-27 19:00:00,CUST1434,Customer_1066,Corporate,East,PROD0246,Clothing,Accessories,Product_82,69.9662390099046,5,0.0,-8.922257815021457,5.2912394137678485,Medium,13.99324780198092,69.9662390099046
ORD007917,2022-11-26 20:00:00,2022-11-27 20:00:00,CUST1903,Customer_1489,Corporate,South,PROD0420,Office Supplies,Shirts,Product_288,21.104675469746457,9,0.0,49.08201607217205,6.5476579587242885,Medium,2.3449639410829395,21.104675469746457
ORD007918,2022-11-26 21:00:00,2022-11-27 21:00:00,CUST0306,Customer_379,Corporate,West,PROD0408,Electronics,Paper,Product_151,70.50791768784747,2,0.0,35.82332014639264,5.648649010649353,High,35.25395884392373,70.50791768784747
ORD007919,2022-11-26 22:00:00,2022-11-27 22:00:00,CUST0908,Customer_1131,Home Office,West,PROD0121,Office Supplies,Phones,Product_134,124.97263569453702,7,0.15,-4.263412389110865,3.0880080792018108,Medium,17.853233670648144,124.97263569453702
ORD007920,2022-11-26 23:00:00,2022-11-27 23:00:00,CUST0607,Customer_1352,Consumer,East,PROD0232,Office Supplies,Tables,Product_285,58.26265231877011,2,0.0,24.03726506151084,4.2810966236163495,High,29.131326159385054,58.26265231877011
ORD007921,2022-11-27 00:00:00,2022-11-28 00:00:00,CUST1745,Customer_65,Consumer,Central,PROD0376,Electronics,Accessories,Product_319,76.19240424110261,5,0.0,-2.7509603831790552,6.210183645602827,Low,15.238480848220522,76.19240424110261
ORD007922,2022-11-27 01:00:00,2022-11-28 01:00:00,CUST1249,Customer_365,Consumer,West,PROD0189,Electronics,Tables,Product_454,178.1251059492258,3,0.15,61.75383006030248,8.154054148787566,Medium,59.3750353164086,178.1251059492258
ORD007923,2022-11-27 02:00:00,2022-11-28 02:00:00,CUST1995,Customer_821,Consumer,East,PROD0285,Office Supplies,Phones,Product_225,51.35692009130415,9,0.2,-32.71713310782388,4.482322344133234,Low,5.70632445458935,51.35692009130415
ORD007924,2022-11-27 03:00:00,2022-11-28 03:00:00,CUST1372,Customer_1508,Corporate,East,PROD0242,Office Supplies,Paper,Product_125,151.93487305396377,6,0.15,0.5895623030737029,6.847215208200767,Medium,25.322478842327296,151.93487305396377
ORD007925,2022-11-27 04:00:00,2022-11-28 04:00:00,CUST0992,Customer_1671,Consumer,Central,PROD0078,Clothing,Shirts,Product_496,130.36244731044007,6,0.0,43.92933413259328,10.959489987074626,High,21.727074551740014,130.36244731044007
ORD007926,2022-11-27 05:00:00,2022-11-28 05:00:00,CUST0321,Customer_1925,Consumer,East,PROD0058,Electronics,Tables,Product_96,218.5119110172553,3,0.0,35.23591490010181,3.9784674758748175,High,72.83730367241843,218.5119110172553
ORD007927,2022-11-27 06:00:00,2022-11-28 06:00:00,CUST0559,Customer_1048,Corporate,East,PROD0450,Electronics,Shirts,Product_337,137.98491140211786,9,0.0,52.57390102472872,6.376296605164863,Medium,15.33165682245754,137.98491140211786
ORD007928,2022-11-27 07:00:00,2022-11-28 07:00:00,CUST1205,Customer_540,Corporate,West,PROD0496,Electronics,Shirts,Product_388,131.14008609245843,7,0.15,-19.420485444656347,12.69887512374553,Low,18.73429801320835,131.14008609245843
ORD007929,2022-11-27 08:00:00,2022-11-28 08:00:00,CUST0618,Customer_1086,Corporate,South,PROD0470,Furniture,Tables,Product_240,77.10393603940692,5,0.0,-10.137157694645907,4.463111959838276,Medium,15.420787207881384,77.10393603940692
ORD007930,2022-11-27 09:00:00,2022-11-28 09:00:00,CUST0711,Customer_491,Home Office,East,PROD0495,Office Supplies,Chairs,Product_314,202.75291643140713,7,0.1,51.67387082309993,7.296762997948647,Medium,28.964702347343877,202.75291643140713
ORD007931,2022-11-27 10:00:00,2022-11-28 10:00:00,CUST1410,Customer_1297,Corporate,East,PROD0181,Clothing,Phones,Product_415,203.41204444837228,2,0.2,48.55582193590007,4.789654885579628,Low,101.70602222418614,203.41204444837228
ORD007932,2022-11-27 11:00:00,2022-11-28 11:00:00,CUST1642,Customer_229,Corporate,South,PROD0070,Office Supplies,Binders,Product_406,79.27217609765638,6,0.1,-4.991457912174864,8.125747675790628,Low,13.212029349609397,79.27217609765638
ORD007933,2022-11-27 12:00:00,2022-11-28 12:00:00,CUST1816,Customer_1044,Consumer,East,PROD0265,Clothing,Paper,Product_411,110.75914230415002,5,0.1,81.3019132120522,3.386933568524382,Medium,22.151828460830004,110.75914230415002
ORD007934,2022-11-27 13:00:00,2022-11-28 13:00:00,CUST1796,Customer_3,Home Office,Central,PROD0204,Electronics,Shirts,Product_374,101.79539972060586,6,0.25,21.674026599785947,6.519262015474091,Medium,16.96589995343431,101.79539972060586
ORD007935,2022-11-27 14:00:00,2022-11-28 14:00:00,CUST1132,Customer_1445,Corporate,South,PROD0170,Electronics,Chairs,Product_85,158.21862769046805,8,0.0,9.188741379891132,9.594774945587249,High,19.777328461308507,158.21862769046805
ORD007936,2022-11-27 15:00:00,2022-11-28 15:00:00,CUST0531,Customer_1754,Consumer,South,PROD0295,Electronics,Accessories,Product_84,96.7712387015793,3,0.15,-21.56099498314121,7.822095512783175,Medium,32.2570795671931,96.7712387015793
ORD007937,2022-11-27 16:00:00,2022-11-28 16:00:00,CUST0410,Customer_911,Consumer,East,PROD0453,Office Supplies,Paper,Product_482,52.366291646434696,8,0.15,37.94925114114154,2.6792661569643927,Medium,6.545786455804337,52.366291646434696
ORD007938,2022-11-27 17:00:00,2022-11-28 17:00:00,CUST1995,Customer_307,Corporate,West,PROD0378,Electronics,Appliances,Product_343,133.7876253596463,9,0.0,31.594865968641066,4.2144878700045,High,14.865291706627367,133.7876253596463
ORD007939,2022-11-27 18:00:00,2022-11-28 18:00:00,CUST1320,Customer_432,Home Office,East,PROD0247,Office Supplies,Chairs,Product_492,53.374142784655355,5,0.25,10.553494785523633,3.4626741286420657,Critical,10.674828556931072,53.374142784655355
ORD007940,2022-11-27 19:00:00,2022-11-28 19:00:00,CUST0818,Customer_136,Consumer,South,PROD0424,Electronics,Appliances,Product_272,77.82532477442992,5,0.15,4.606074600974251,2.4076735065363866,Medium,15.565064954885983,77.82532477442992
ORD007941,2022-11-27 20:00:00,2022-11-28 20:00:00,CUST1195,Customer_1933,Consumer,South,PROD0059,Electronics,Accessories,Product_6,113.4173870452783,7,0.0,3.018360469502519,4.3627718082127895,High,16.202483863611185,113.4173870452783
