Customer_ID,Total_Revenue,Order_Count,First_Purchase,Last_Purchase,Lifespan_Days,Avg_Order_Value,Purchase_Frequency,CLV_Simple,CLV_Category
CUST1579,242.47191825296773,3,2022-09-01 07:00:00,2022-12-25 10:00:00,115,80.82397275098924,9.528260869565218,2310.3356906581685,Medium
CUST1580,892.4019132309567,10,2022-01-05 05:00:00,2023-02-17 08:00:00,408,89.24019132309567,8.952205882352942,2396.689697114757,High
CUST1581,735.4576929566979,3,2022-07-08 07:00:00,2022-11-12 18:00:00,127,245.1525643188993,8.627952755905513,6345.494228797652,Very High
CUST1582,988.5546059945078,10,2022-02-11 07:00:00,2022-12-30 01:00:00,321,98.85546059945078,11.378504672897195,3374.481961116766,Very High
CUST1583,514.4146152196422,4,2022-06-09 10:00:00,2022-12-13 18:00:00,187,128.60365380491055,7.812834224598931,3014.2770835664332,High
CUST1584,243.48377996878335,4,2022-05-25 11:00:00,2023-02-12 00:00:00,262,60.87094499219584,5.576335877862595,1018.3105034381464,Low
CUST1585,366.4178599576784,5,2022-01-02 14:00:00,2023-02-09 10:00:00,402,73.28357199153568,4.5429104477611935,998.762114548821,Low
CUST1586,682.9468934080279,7,2022-01-04 15:00:00,2022-10-08 00:00:00,276,97.56384191543256,9.26358695652174,2711.37340018785,High
CUST1587,580.000272951002,6,2022-02-16 20:00:00,2023-02-17 21:00:00,366,96.66671215850033,5.987704918032787,1736.4352434045365,Medium
CUST1588,494.1452649096142,5,2022-02-03 13:00:00,2022-11-06 17:00:00,276,98.82905298192284,6.616847826086957,1961.8104131330065,Medium
CUST1589,311.10040047509835,4,2022-02-04 03:00:00,2022-09-02 15:00:00,210,77.77510011877459,6.957142857142857,1623.2774467647096,Low
CUST1590,666.5808141930984,6,2022-01-13 03:00:00,2022-12-11 17:00:00,332,111.0968023655164,6.600903614457831,2200.0178528677334,Medium
CUST1591,704.3917061264547,8,2022-01-03 05:00:00,2023-01-30 09:00:00,392,88.04896326580683,7.454081632653061,1968.9724795613843,Medium
CUST1592,725.0265623043867,6,2022-04-03 19:00:00,2023-01-26 07:00:00,297,120.83776038406445,7.378787878787879,2674.9086048654267,High
CUST1593,238.75903193520924,3,2022-03-23 09:00:00,2022-08-13 01:00:00,142,79.58634397840308,7.716549295774647,1842.3958397394754,Medium
CUST1594,479.84385970377724,3,2022-09-05 02:00:00,2022-10-29 19:00:00,54,159.9479532345924,20.291666666666668,9736.831653155814,Very High
CUST1595,936.027653565793,9,2022-03-24 08:00:00,2022-11-05 08:00:00,226,104.00307261842144,14.545353982300885,4538.284519445653,Very High
CUST1596,324.82206549864645,5,2022-01-16 07:00:00,2022-09-26 23:00:00,253,64.96441309972928,7.218379446640316,1406.8133528464105,Low
CUST1597,1059.062907291996,9,2022-02-20 08:00:00,2023-01-31 16:00:00,345,117.67365636577733,9.528260869565218,3363.6758859861006,Very High
CUST1598,944.1787317581332,8,2022-01-07 22:00:00,2022-09-29 17:00:00,264,118.02234146976664,11.068181818181817,3918.878201984751,Very High
CUST1599,791.5323834391771,6,2022-01-09 04:00:00,2023-02-08 23:00:00,395,131.92206390652953,5.548101265822785,2195.7509092493124,Medium
CUST1600,271.57892766153185,4,2022-03-20 00:00:00,2022-11-18 14:00:00,243,67.89473191538296,6.012345679012346,1224.619794177463,Low
CUST1601,230.78110386218276,3,2022-01-30 17:00:00,2022-12-10 08:00:00,313,76.92703462072758,3.5007987220447285,807.918193472801,Low
CUST1602,272.8563333685577,3,2022-05-15 09:00:00,2023-02-10 03:00:00,270,90.95211112285257,4.058333333333334,1107.3419529207301,Low
CUST1603,517.1416300033294,3,2022-06-27 00:00:00,2022-10-31 16:00:00,126,172.38054333444313,8.696428571428571,4497.285246636096,Very High
CUST1604,642.9290524096384,7,2022-01-18 10:00:00,2022-10-29 10:00:00,284,91.8470074870912,9.002640845070422,2480.5968633023285,High
CUST1605,138.2520206702626,2,2022-02-28 08:00:00,2022-06-14 17:00:00,106,69.1260103351313,6.891509433962264,1429.147657070191,Low
CUST1606,733.3841337448811,7,2022-02-24 08:00:00,2023-01-21 16:00:00,331,104.76916196355444,7.724320241691842,2427.811675380524,High
CUST1607,68.08468029181698,2,2022-05-06 01:00:00,2022-09-05 16:00:00,122,34.04234014590849,5.9877049180327875,611.5064625390038,Low
CUST1608,651.7811788776468,7,2022-03-30 14:00:00,2023-01-11 02:00:00,286,93.11159698252096,8.939685314685315,2497.1651285146204,High
CUST1609,272.09406928368077,1,2022-04-30 01:00:00,2022-04-30 01:00:00,1,272.09406928368077,365.25,298147.07641759317,Very High
CUST1610,410.7003904332497,6,2022-05-05 21:00:00,2023-02-18 20:00:00,288,68.45006507220829,7.609375,1562.586641726505,Low
CUST1611,533.2484644434262,5,2022-07-22 09:00:00,2023-01-09 12:00:00,171,106.64969288868524,10.679824561403509,3417.0000287361654,Very High
CUST1612,438.70730763075596,3,2022-07-03 13:00:00,2022-11-06 19:00:00,126,146.235769210252,8.696428571428571,3815.1867645746097,Very High
CUST1613,461.3884948324071,3,2022-10-20 04:00:00,2023-01-01 12:00:00,73,153.7961649441357,15.01027397260274,6925.567715241234,Very High
CUST1614,208.06606879310203,3,2022-05-29 04:00:00,2023-02-09 16:00:00,256,69.35535626436734,4.2802734375,890.5796675001624,Low
CUST1615,835.5074900837117,5,2022-05-23 00:00:00,2023-01-16 13:00:00,238,167.10149801674234,7.673319327731092,3846.6694632740637,Very High
CUST1616,153.72969926799146,3,2022-03-23 15:00:00,2023-01-11 05:00:00,293,51.24323308933049,3.7397610921501707,574.912348030381,Low
CUST1617,63.80954493767099,1,2022-08-29 07:00:00,2022-08-29 07:00:00,1,63.80954493767099,365.25,69919.30886545299,Very High
CUST1618,650.8293769528627,3,2022-02-11 11:00:00,2022-04-30 23:00:00,78,216.94312565095424,14.048076923076923,9142.901151232043,Very High
CUST1619,134.2016823284684,1,2022-09-16 08:00:00,2022-09-16 08:00:00,1,134.2016823284684,365.25,147051.49341141924,Very High
CUST1620,792.8434920003385,7,2022-02-27 17:00:00,2022-11-28 13:00:00,273,113.26335600004836,9.365384615384615,3182.2646753090507,High
CUST1621,471.1229127919551,3,2022-05-09 20:00:00,2022-11-18 05:00:00,192,157.0409709306517,5.70703125,2688.7131858947123,High
CUST1622,325.50530835614063,3,2022-06-16 05:00:00,2022-09-24 04:00:00,99,108.50176945204687,11.068181818181817,3602.751935669101,Very High
CUST1623,676.7238098831142,6,2022-03-19 00:00:00,2023-01-21 20:00:00,308,112.7873016471857,7.11525974025974,2407.5328398682545,High
CUST1624,66.81593798713416,1,2022-08-17 17:00:00,2022-08-17 17:00:00,1,66.81593798713416,365.25,73213.56404940227,Very High
CUST1625,1053.3287131353723,9,2022-01-27 04:00:00,2023-02-21 06:00:00,390,117.03652368170803,8.428846153846154,2959.448557482267,High
CUST1626,880.9789191645291,8,2022-01-31 16:00:00,2023-01-12 20:00:00,346,110.12236489556614,8.445086705202312,2789.97875917495,High
CUST1627,216.15343715424416,3,2022-06-28 07:00:00,2022-08-20 03:00:00,52,72.05114571808139,21.072115384615383,4554.810168495443,Very High
CUST1628,844.7805557187601,6,2022-01-26 05:00:00,2023-01-01 19:00:00,340,140.79675928646,6.445588235294118,2722.5538056730334,High
CUST1629,517.6730722984423,5,2022-04-11 20:00:00,2023-01-06 13:00:00,269,103.53461445968847,6.7890334572490705,2108.6998846506253,Medium
CUST1630,804.1627996678922,8,2022-02-25 16:00:00,2022-09-30 10:00:00,216,100.52034995848652,13.527777777777779,4079.450869148578,Very High
CUST1631,704.4001471112682,8,2022-01-31 02:00:00,2022-12-20 02:00:00,323,88.05001838890853,9.046439628482972,2389.6175269262294,High
CUST1632,293.4657174826202,4,2022-01-12 03:00:00,2022-05-19 06:00:00,127,73.36642937065506,11.503937007874017,2532.008345917962,High
CUST1633,705.7590994131737,5,2022-01-19 20:00:00,2023-01-31 02:00:00,376,141.15181988263473,4.857047872340425,2056.74343931379,Medium
CUST1634,1027.8928367137082,7,2022-01-14 05:00:00,2022-12-29 08:00:00,349,146.84183381624402,7.3259312320916905,3227.259529596119,High
CUST1635,446.401618041643,6,2022-01-16 00:00:00,2023-01-07 08:00:00,356,74.40026967360717,6.155898876404494,1374.0016094638493,Low
CUST1636,931.467252962221,8,2022-01-28 19:00:00,2023-02-11 01:00:00,378,116.43340662027762,7.73015873015873,2700.146144003581,High
CUST1637,647.0573991426272,8,2022-01-12 18:00:00,2022-11-21 10:00:00,312,80.8821748928284,9.365384615384615,2272.4780292004284,Medium
CUST1638,346.68776449111994,3,2022-04-30 19:00:00,2022-12-23 22:00:00,237,115.56258816370665,4.6234177215189876,1602.8823541820452,Low
CUST1639,495.7715833581299,4,2022-01-01 08:00:00,2023-01-08 04:00:00,371,123.94289583953247,3.9380053908355794,1464.2633759155547,Low
CUST1640,525.2926603834804,5,2022-03-03 00:00:00,2022-09-19 09:00:00,200,105.05853207669608,9.13125,2877.947163075993,High
CUST1641,461.220569746029,4,2022-04-01 19:00:00,2023-01-19 20:00:00,293,115.30514243650725,4.986348122866894,1724.8547416355332,Medium
CUST1642,418.5851772767988,5,2022-06-12 22:00:00,2023-02-13 11:00:00,245,83.71703545535976,7.454081632653061,1872.1008489838869,Medium
CUST1643,757.1555137722415,6,2022-06-10 02:00:00,2022-09-14 09:00:00,96,126.19258562870692,22.828125,8642.220356415975,Very High
CUST1644,436.7312904493864,4,2022-01-10 13:00:00,2023-02-05 14:00:00,391,109.1828226123466,3.7365728900255752,1223.9087250892971,Low
CUST1645,338.73809441815104,5,2022-05-27 01:00:00,2023-01-13 13:00:00,231,67.74761888363021,7.9058441558441555,1606.806350470515,Low
CUST1646,879.4612371064674,7,2022-03-08 05:00:00,2022-12-24 09:00:00,291,125.6373195866382,8.786082474226804,3311.5795551869815,High
CUST1647,908.1719299327781,6,2022-02-21 13:00:00,2022-06-05 12:00:00,103,151.3619883221297,21.276699029126213,9661.45040994021,Very High
CUST1648,385.3619703528909,3,2022-03-15 12:00:00,2022-10-25 07:00:00,223,128.4539901176303,4.913677130044843,1893.5443005120187,Medium
CUST1649,334.49842981203903,5,2022-01-12 19:00:00,2022-08-20 01:00:00,219,66.8996859624078,8.33904109589041,1673.6376916280442,Low
CUST1650,774.3348381975586,6,2022-02-01 01:00:00,2022-10-23 02:00:00,264,129.05580636625976,8.301136363636363,3213.929541496117,High
CUST1651,16.857386540486495,1,2023-02-01 10:00:00,2023-02-01 10:00:00,1,16.857386540486495,365.25,18471.481301738077,Very High
CUST1652,890.5160810142692,5,2022-05-22 02:00:00,2023-01-15 21:00:00,238,178.10321620285384,7.673319327731092,4099.928553661284,Very High
CUST1653,467.12433130603614,4,2022-03-19 01:00:00,2022-12-11 06:00:00,267,116.78108282650904,5.471910112359551,1917.0467641520195,Medium
CUST1654,967.8753029288633,7,2022-03-11 01:00:00,2023-02-07 08:00:00,333,138.26790041840906,7.677927927927928,3184.8329224753816,High
CUST1655,566.8848899968312,7,2022-02-22 02:00:00,2023-01-30 15:00:00,342,80.98355571383304,7.475877192982456,1816.2693515030055,Medium
CUST1656,112.03244505653258,2,2022-04-25 06:00:00,2022-07-01 17:00:00,67,56.01622252826629,10.902985074626866,1832.2321144879936,Medium
CUST1657,239.52820307846724,3,2022-05-07 12:00:00,2022-06-04 20:00:00,28,79.84273435948909,39.13392857142858,9373.679590115375,Very High
CUST1658,507.93948261971303,5,2022-07-13 05:00:00,2023-01-09 02:00:00,179,101.5878965239426,10.202513966480447,3109.355799332685,High
CUST1659,390.54207274088276,3,2022-03-04 13:00:00,2022-12-15 22:00:00,286,130.1806909136276,3.8312937062937062,1496.2813853350428,Low
CUST1660,339.5302663230973,3,2022-06-30 00:00:00,2022-11-30 16:00:00,153,113.17675544103243,7.161764705882353,2431.6358779315938,High
CUST1661,542.514112240139,4,2022-03-02 09:00:00,2022-07-19 12:00:00,139,135.62852806003474,10.510791366906474,4276.689485518937,Very High
CUST1662,917.2460613841728,9,2022-01-13 09:00:00,2022-12-29 15:00:00,350,101.91622904268587,9.392142857142858,2871.635347890593,High
CUST1663,345.5141504206149,2,2022-01-22 08:00:00,2022-07-31 08:00:00,190,172.75707521030745,3.8447368421052635,1992.616475386257,Medium
CUST1664,241.77754852758721,3,2022-01-10 19:00:00,2022-06-23 03:00:00,163,80.5925161758624,6.72239263803681,1625.3236122644398,Low
CUST1665,222.03938106970807,4,2022-01-26 18:00:00,2023-01-04 03:00:00,342,55.50984526742702,4.271929824561403,711.4024906641305,Low
CUST1666,629.8022450626901,4,2022-02-27 16:00:00,2022-10-16 11:00:00,230,157.45056126567252,6.352173913043479,3000.460043597577,High
CUST1667,557.2042414567256,4,2022-03-13 02:00:00,2022-10-21 03:00:00,222,139.3010603641814,6.581081081081081,2750.2547188117433,High
CUST1668,110.80128661419086,3,2022-03-12 20:00:00,2022-12-16 23:00:00,279,36.933762204730286,3.9274193548387095,435.16311758960444,Low
CUST1669,823.3429846975841,8,2022-02-13 08:00:00,2022-12-05 07:00:00,294,102.91787308719802,9.938775510204081,3068.632909804006,High
CUST1670,500.71101682177704,4,2022-03-03 06:00:00,2023-01-04 17:00:00,307,125.17775420544426,4.758957654723127,1787.1468947311473,Medium
CUST1671,45.63357680872003,1,2022-08-09 18:00:00,2022-08-09 18:00:00,1,45.63357680872003,365.25,50002.99178815498,Very High
CUST1672,857.5662851288706,9,2022-02-05 23:00:00,2022-09-25 10:00:00,231,95.28514279209674,14.23051948051948,4067.8712421210384,Very High
CUST1673,457.6698066357291,2,2022-04-02 01:00:00,2023-02-03 21:00:00,307,228.83490331786456,2.3794788273615635,1633.5234222185675,Low
CUST1674,568.0774514178879,7,2022-02-27 11:00:00,2022-09-20 05:00:00,204,81.15392163112685,12.53308823529412,3051.3277813291706,High
CUST1675,540.8239390791539,6,2022-05-27 15:00:00,2023-02-15 20:00:00,264,90.13732317985898,8.301136363636363,2244.7266335075105,Medium
CUST1676,741.8971554861396,4,2022-01-16 13:00:00,2023-02-13 20:00:00,393,185.4742888715349,3.717557251908397,2068.5338629107823,Medium
CUST1677,733.3826102575379,5,2022-02-05 10:00:00,2022-11-07 22:00:00,275,146.67652205150756,6.640909090909091,2922.196346144353,High
CUST1678,460.2557511105917,5,2022-04-29 12:00:00,2023-01-02 12:00:00,248,92.05115022211834,7.36391129032258,2033.5695132235112,Medium
CUST1679,503.1554973752693,8,2022-01-09 17:00:00,2022-10-09 15:00:00,272,62.89443717190866,10.742647058823529,2026.9582215034975,Medium
CUST1680,488.87513516903516,4,2022-01-27 20:00:00,2022-07-28 01:00:00,181,122.21878379225879,8.07182320441989,2959.585245090996,High
CUST1681,297.24442398719714,5,2022-02-06 05:00:00,2023-02-17 16:00:00,376,59.448884797439426,4.857047872340425,866.2382382552428,Low
CUST1682,1386.7383569750132,10,2022-05-05 09:00:00,2023-01-06 10:00:00,246,138.67383569750132,14.847560975609756,6176.904693721019,Very High
CUST1683,724.0445929995075,10,2022-01-16 21:00:00,2022-08-01 17:00:00,196,72.40445929995074,18.635204081632654,4047.8156264245426,Very High
CUST1684,1043.467477933173,9,2022-02-07 09:00:00,2023-01-19 16:00:00,346,115.94083088146368,9.500722543352602,3304.5649969516608,High
CUST1685,253.44947848627817,3,2022-07-21 04:00:00,2023-02-16 16:00:00,210,84.48315949542605,5.217857142857143,1322.4631716730444,Low
CUST1686,504.4641563302,4,2022-01-01 20:00:00,2022-12-21 13:00:00,353,126.11603908255,4.138810198300283,1565.9110461722853,Low
CUST1687,770.0667138575417,7,2022-01-22 06:00:00,2023-01-31 05:00:00,373,110.00953055107739,6.85455764075067,2262.2000045828454,Medium
CUST1688,1021.6653346888711,11,2022-01-01 18:00:00,2023-01-02 20:00:00,366,92.87866678989737,10.977459016393443,3058.715274550083,High
CUST1689,683.5602812734799,6,2022-01-24 05:00:00,2022-10-07 06:00:00,256,113.92671354557997,8.560546875,2925.8249148649043,High
CUST1690,787.5884731437213,8,2022-03-09 02:00:00,2022-12-24 18:00:00,290,98.44855914296517,10.075862068965519,2975.8623084387336,High
CUST1691,505.4247460392398,3,2022-04-04 22:00:00,2022-10-26 23:00:00,205,168.47491534641327,5.345121951219512,2701.5569047438876,High
CUST1692,215.0875496776306,2,2022-07-14 08:00:00,2022-08-15 10:00:00,32,107.5437748388153,22.828125,7365.068204976991,Very High
CUST1693,571.3873039170446,6,2022-03-03 16:00:00,2023-01-08 10:00:00,310,95.23121731950744,7.069354838709677,2019.6698008616183,Medium
CUST1694,1019.381752391129,10,2022-01-19 08:00:00,2022-12-17 01:00:00,331,101.9381752391129,11.034743202416918,3374.584758859757,Very High
CUST1695,68.26210758996018,1,2022-11-30 21:00:00,2022-11-30 21:00:00,1,68.26210758996018,365.25,74798.20439169886,Very High
CUST1696,539.1910770789735,6,2022-01-12 02:00:00,2022-12-25 22:00:00,347,89.86517951316226,6.315561959654178,1702.6473276924644,Medium
CUST1697,576.5736041465832,6,2022-01-17 05:00:00,2022-12-07 08:00:00,324,96.0956006910972,6.763888888888888,1949.9398973568473,Medium
CUST1698,145.4583826428724,2,2022-08-01 20:00:00,2022-08-08 21:00:00,7,72.7291913214362,104.35714285714286,22769.43182584678,Very High
CUST1699,934.6800239348967,9,2022-01-07 03:00:00,2022-12-07 11:00:00,334,103.85333599276629,9.842065868263473,3066.394120439111,High
CUST1700,1083.664394054291,9,2022-02-08 21:00:00,2022-11-30 17:00:00,294,120.40715489492123,11.181122448979592,4038.8614278401,Very High
CUST1701,778.8679113362988,6,2022-01-11 17:00:00,2022-11-24 16:00:00,316,129.8113185560498,6.935126582278481,2700.7737779960426,High
CUST1702,519.0349394963673,5,2022-03-12 17:00:00,2022-11-28 14:00:00,260,103.80698789927347,7.024038461538462,2187.4328267428637,Medium
CUST1703,395.04909225943345,5,2022-06-17 04:00:00,2022-12-21 03:00:00,186,79.00981845188669,9.818548387096774,2327.2851765767427,Medium
CUST1704,275.93934006604985,2,2022-09-10 22:00:00,2023-01-27 09:00:00,138,137.96967003302493,5.293478260869565,2191.018346937494,Medium
CUST1705,912.5066571896646,6,2022-01-18 08:00:00,2022-08-15 13:00:00,209,152.0844428649441,10.485645933014354,4784.110859404665,Very High
CUST1706,503.9961150406463,5,2022-01-02 18:00:00,2023-02-01 12:00:00,394,100.79922300812926,4.63515228426396,1401.6592463344878,Low
CUST1707,413.2837606685023,5,2022-04-24 15:00:00,2023-01-21 06:00:00,271,82.65675213370045,6.738929889298893,1671.0541725184921,Low
CUST1708,304.5892631524222,3,2022-01-13 12:00:00,2023-02-20 15:00:00,403,101.52975438414073,2.7189826302729525,828.1729158790733,Low
CUST1709,587.1614269276376,7,2022-03-05 10:00:00,2022-12-02 01:00:00,271,83.88020384680537,9.434501845018449,2374.103813859627,High
CUST1710,378.6075428584674,5,2022-04-12 01:00:00,2023-02-06 06:00:00,300,75.72150857169348,6.0875,1382.864050290552,Low
CUST1711,835.1809566231814,8,2022-04-09 21:00:00,2023-01-15 07:00:00,280,104.39761957789767,10.435714285714287,3268.3911900708968,High
CUST1712,702.1346051051786,5,2022-04-03 04:00:00,2022-11-30 09:00:00,241,140.42692102103572,7.577800829875518,3192.381715950205,High
CUST1713,489.01897028170083,6,2022-02-01 18:00:00,2022-09-05 14:00:00,215,81.5031617136168,10.193023255813953,2492.2908683077844,High
CUST1714,306.6939399368899,2,2022-04-17 02:00:00,2022-05-21 23:00:00,34,153.34696996844494,21.485294117647058,9884.114255466091,Very High
CUST1715,759.063977586464,7,2022-01-09 03:00:00,2023-01-11 01:00:00,366,108.43771108378057,6.985655737704918,2272.525555848,Medium
CUST1716,396.29025499947977,6,2022-01-12 06:00:00,2022-12-19 09:00:00,341,66.04837583324662,6.426686217008798,1273.416559870029,Low
CUST1717,1491.5054503312592,11,2022-02-04 09:00:00,2023-02-12 19:00:00,373,135.59140457556902,10.771447721179625,4381.547177481172,Very High
CUST1718,531.0283547611651,5,2022-09-03 23:00:00,2023-01-24 12:00:00,142,106.20567095223302,12.860915492957746,4097.7064769686385,Very High
CUST1719,176.77866740742328,2,2022-02-02 07:00:00,2022-10-06 06:00:00,245,88.38933370371164,2.9816326530612245,790.633570659935,Low
CUST1720,518.2397267785492,7,2022-02-18 10:00:00,2023-02-06 20:00:00,353,74.03424668264988,7.242917847025496,1608.671899766559,Low
CUST1721,208.79130967642521,2,2023-01-20 02:00:00,2023-01-24 22:00:00,4,104.39565483821261,182.625,57195.76939448573,Very High
CUST1722,263.7375672715718,3,2022-01-24 06:00:00,2022-09-14 19:00:00,233,87.91252242385725,4.702789699570816,1240.3023147546128,Low
CUST1723,564.1584335860146,8,2022-01-10 00:00:00,2023-02-10 17:00:00,396,70.51980419825182,7.378787878787878,1561.052029297665,Low
CUST1724,487.0441485053854,6,2022-04-17 23:00:00,2023-01-21 15:00:00,278,81.17402475089757,7.883093525179856,1919.7072867797701,Medium
CUST1725,539.683956009397,7,2022-01-01 06:00:00,2023-02-17 07:00:00,412,77.09770800134243,6.205703883495146,1435.3366378575165,Low
CUST1726,517.5469656334242,5,2022-01-05 19:00:00,2022-12-19 05:00:00,347,103.50939312668484,5.262968299711815,1634.299964244451,Low
CUST1727,97.71391584934915,2,2022-05-22 03:00:00,2023-01-11 10:00:00,234,48.856957924674575,3.1217948717948723,457.5642021022408,Low
CUST1728,700.4228445312912,8,2022-02-10 18:00:00,2023-01-27 16:00:00,350,87.5528555664114,8.348571428571429,2192.8238054147496,Medium
CUST1729,126.73712040898008,1,2022-03-20 05:00:00,2022-03-20 05:00:00,1,126.73712040898008,365.25,138872.1996881399,Very High
CUST1730,141.31152673782802,1,2022-01-18 03:00:00,2022-01-18 03:00:00,1,141.31152673782802,365.25,154842.10542297506,Very High
CUST1731,280.96835108148684,3,2022-04-10 03:00:00,2023-01-09 08:00:00,274,93.65611702716228,3.9990875912408756,1123.617046341384,Low
CUST1732,665.7225527496089,6,2022-05-24 08:00:00,2023-01-22 23:00:00,243,110.95375879160149,9.018518518518519,3001.9155850838847,High
CUST1733,337.369453526879,3,2022-10-07 17:00:00,2022-12-26 20:00:00,80,112.45648450895966,13.696875,4620.907233775971,Very High
CUST1734,369.2683597844822,3,2022-01-13 15:00:00,2022-06-09 09:00:00,146,123.08945326149406,7.50513698630137,2771.4096248893584,High
CUST1735,396.76623181138865,3,2022-01-15 07:00:00,2022-12-03 17:00:00,322,132.2554106037962,3.402950310559006,1350.1757717618916,Low
CUST1736,498.3070448517466,6,2022-05-11 21:00:00,2023-02-07 04:00:00,271,83.05117414195776,8.086715867158672,2014.8337431597836,Medium
CUST1737,339.855784119214,4,2022-06-29 15:00:00,2023-01-19 23:00:00,204,84.9639460298035,7.161764705882353,1825.4753698462193,Medium
CUST1738,66.39374717060099,1,2022-04-19 14:00:00,2022-04-19 14:00:00,1,66.39374717060099,365.25,72750.94846218603,Very High
CUST1739,674.7154434196062,4,2022-08-21 02:00:00,2023-02-04 07:00:00,167,168.67886085490156,8.748502994011975,4427.0625576469065,Very High
CUST1740,225.9692719978795,2,2022-07-31 11:00:00,2023-02-01 15:00:00,185,112.98463599893975,3.9486486486486485,1338.4098907658188,Low
CUST1741,178.47808538070572,1,2022-04-13 16:00:00,2022-04-13 16:00:00,1,178.47808538070572,365.25,195567.36205590828,Very High
CUST1742,393.91072994628564,3,2022-04-05 20:00:00,2022-12-03 08:00:00,241,131.3035766487619,4.546680497925311,1790.9862337703007,Medium
CUST1743,123.80050327948706,2,2022-04-25 11:00:00,2022-09-07 06:00:00,134,61.90025163974353,5.451492537313433,1012.3462796156564,Low
CUST1744,657.7224085402152,7,2022-01-18 06:00:00,2023-01-30 16:00:00,377,93.96034407717359,6.78183023872679,1911.6693081112483,Medium
CUST1745,504.4193378853931,6,2022-08-15 03:00:00,2023-02-02 00:00:00,170,84.06988964756552,12.891176470588237,3251.2793499289382,High
CUST1746,768.087564197621,5,2022-07-05 07:00:00,2023-01-11 03:00:00,189,153.61751283952418,9.662698412698413,4453.079092431445,Very High
CUST1747,74.76121541417248,2,2022-04-19 05:00:00,2022-08-03 19:00:00,106,37.38060770708624,6.891509433962264,772.826431981882,Low
CUST1748,252.8656497197744,4,2022-02-11 01:00:00,2023-02-04 20:00:00,358,63.2164124299436,4.081005586592179,773.9595968727452,Low
CUST1749,456.9943092693484,5,2022-01-05 21:00:00,2022-10-27 17:00:00,294,91.39886185386968,6.211734693877551,1703.2364434758113,Medium
CUST1750,1026.718810960311,10,2022-03-07 21:00:00,2023-01-20 09:00:00,318,102.6718810960311,11.485849056603774,3537.8211858797513,Very High
CUST1751,801.5624442838697,6,2022-01-05 16:00:00,2022-11-17 00:00:00,315,133.5937407139783,6.957142857142857,2788.292216901747,High
CUST1752,803.6800616194372,8,2022-01-07 23:00:00,2023-02-09 17:00:00,397,100.46000770242965,7.3602015113350125,2218.217701560449,Medium
CUST1753,207.6728662820924,3,2022-06-12 23:00:00,2022-08-28 09:00:00,76,69.22428876069746,14.417763157894736,2994.178200376352,High
CUST1754,528.4443487745824,4,2022-02-19 17:00:00,2022-12-06 11:00:00,289,132.1110871936456,5.055363321799308,2003.6086338053587,Medium
CUST1755,690.7598892039078,7,2022-05-22 20:00:00,2023-01-14 05:00:00,236,98.67998417198683,10.833686440677965,3207.20401947111,High
CUST1756,278.9668714849703,3,2022-02-25 09:00:00,2023-01-11 04:00:00,319,92.98895716165676,3.4349529780564265,958.2380859863831,Low
CUST1757,370.99345345682997,4,2022-04-18 19:00:00,2022-10-24 23:00:00,189,92.74836336420749,7.73015873015873,2150.878712303288,Medium
CUST1758,1040.5905790492923,10,2022-01-09 12:00:00,2023-02-11 19:00:00,398,104.05905790492923,9.17713567839196,2864.8922788775426,High
CUST1759,478.8567404328405,5,2022-01-21 19:00:00,2023-02-14 09:00:00,388,95.77134808656811,4.706829896907217,1352.3383333228999,Low
CUST1760,901.2131997657204,9,2022-01-13 05:00:00,2023-01-31 19:00:00,383,100.13479997396894,8.582898172323759,2578.3403750477496,High
CUST1761,440.51296975030414,4,2022-04-21 23:00:00,2022-11-28 23:00:00,221,110.12824243757603,6.610859728506787,2184.1270887054106,Medium
CUST1762,468.92541592955274,5,2022-02-23 19:00:00,2023-01-03 17:00:00,313,93.78508318591055,5.834664536741214,1641.613496820471,Low
CUST1763,474.16077199820114,6,2022-01-08 07:00:00,2023-01-15 00:00:00,371,79.02679533303352,5.907008086253369,1400.435757188757,Low
CUST1764,661.0818860597518,5,2022-04-13 00:00:00,2023-02-01 03:00:00,294,132.21637721195037,6.211734693877551,2463.87917227882,High
CUST1765,744.9267336588506,5,2022-02-24 01:00:00,2022-11-14 16:00:00,263,148.9853467317701,6.943916349809887,3103.6253551585,High
CUST1766,234.3997366076704,1,2022-06-05 22:00:00,2022-06-05 22:00:00,1,234.3997366076704,365.25,256843.51138785487,Very High
CUST1767,516.1224922224062,5,2022-04-23 04:00:00,2022-12-03 07:00:00,224,103.22449844448124,8.152901785714286,2524.737593092418,High
CUST1768,260.7766600313224,3,2022-07-26 05:00:00,2022-12-30 08:00:00,157,86.92555334377414,6.979299363057325,1820.0383772568252,Medium
CUST1769,547.4270545100389,5,2022-01-11 09:00:00,2022-09-24 11:00:00,256,109.48541090200779,7.1337890625,2343.1374803881845,High
CUST1770,482.3571510647004,3,2022-07-27 23:00:00,2023-02-19 02:00:00,206,160.7857170215668,5.319174757281553,2565.741981937599,High
CUST1771,263.9659550614674,3,2022-02-17 16:00:00,2022-10-12 04:00:00,236,87.98865168715581,4.643008474576272,1225.5961663500125,Low
CUST1772,1140.6895603622293,5,2022-03-28 10:00:00,2023-01-04 09:00:00,281,228.13791207244586,6.499110320284697,4448.080376394707,Very High
CUST1773,797.4497787708757,9,2022-01-05 23:00:00,2023-01-03 04:00:00,362,88.60553097454175,9.080801104972375,2413.8276107408483,High
